x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.07736560702323914,-0.03788727521896362,-0.02868823683820665,0.14722630381584167,-0.1483626365661621,-0.03558597876690328,0.1911163628101349,-0.23352080583572388,-0.042288334807381034,0.23798063397407532,-0.2772814929485321,-0.043674317887052894,0.12726154923439026,-0.21440115571022034,-0.010759386932477355,0.14889797568321228,-0.27885910868644714,-0.051377026131376624,0.11447104811668396,-0.20259270071983337,-0.06684734090231359,0.09385940432548523,-0.149370014667511,-0.06739536835812032,0.07786858081817627,-0.22827953100204468,-0.008777162758633494,0.09495380520820618,-0.29001256823539734,-0.059928124537691474,0.0678018182516098,-0.1942928433418274,-0.0663873793091625,0.056279197335243225,-0.12688779830932617,-0.05359604372642934,0.02928784489631653,-0.2313482165336609,-0.014180343365296721,0.03525598347187042,-0.25341492891311646,-0.06700192554853857,0.02128058671951294,-0.1474732756614685,-0.05833814828656614,0.01948639750480652,-0.0826922059059143,-0.03326931758783758,-0.017605066299438477,-0.2313080132007599,-0.021225152304396033,-0.008374243974685669,-0.2569567561149597,-0.05164825334213674,-0.013764932751655579,-0.179645836353302,-0.04146744473837316,-0.011881455779075623,-0.13045811653137207,-0.022401530062779784,A
0.0,0.0,0.0,0.07720005512237549,-0.03942692279815674,-0.028239568263416004,0.14597764611244202,-0.14948683977127075,-0.03521231518698187,0.19006502628326416,-0.23546427488327026,-0.04195446850371809,0.23590171337127686,-0.28291964530944824,-0.04356906519842596,0.1268264651298523,-0.21603864431381226,-0.010287758462254715,0.14922428131103516,-0.28090494871139526,-0.04975015254331083,0.1152409017086029,-0.20364660024642944,-0.06510779218388052,0.09413567185401917,-0.14928370714187622,-0.06584843204927893,0.07786118984222412,-0.2294308841228485,-0.008033327326302242,0.09547373652458191,-0.29213693737983704,-0.05833787427854986,0.06919901072978973,-0.196638822555542,-0.06524124698353262,0.05740121006965637,-0.12829023599624634,-0.052910893723492336,0.0295259952545166,-0.23210358619689941,-0.01284227477026434,0.037062257528305054,-0.25693222880363464,-0.06458230273437948,0.02380223572254181,-0.1512659788131714,-0.05605508716416807,0.021834775805473328,-0.08575522899627686,-0.03141548068833799,-0.01753339171409607,-0.2318432629108429,-0.019222538486246776,-0.006970793008804321,-0.2559290826320648,-0.04996542589378805,-0.012793034315109253,-0.1772705614566803,-0.040171432808165264,-0.011295527219772339,-0.12769711017608643,-0.02131271319103689,A
0.0,0.0,0.0,0.07675570249557495,-0.04157519340515137,-0.02829247234444665,0.14608928561210632,-0.15385568141937256,-0.03539085468332814,0.18968486785888672,-0.23873063921928406,-0.04243960311691808,0.23533928394317627,-0.28528448939323425,-0.044254147317815296,0.12619280815124512,-0.21720829606056213,-0.011241897810805312,0.1471996009349823,-0.2822842001914978,-0.05172019159476804,0.11383727192878723,-0.20427042245864868,-0.0673845120338683,0.09459638595581055,-0.14862650632858276,-0.06798436572830724,0.07605814933776855,-0.2297540009021759,-0.009193984661806098,0.09368810057640076,-0.2906874716281891,-0.06039463808815526,0.067476287484169,-0.19448408484458923,-0.06710504820625829,0.056558042764663696,-0.124622642993927,-0.054498680737424365,0.027337446808815002,-0.232132226228714,-0.01433661660234975,0.03461006283760071,-0.2580791711807251,-0.0658317737845664,0.0218716561794281,-0.1528702974319458,-0.05703847935478734,0.020611077547073364,-0.0855945348739624,-0.03230754738729047,-0.019709378480911255,-0.23170337080955505,-0.021211710628676883,-0.008991092443466187,-0.25638547539711,-0.05134841134827184,-0.014276385307312012,-0.17861872911453247,-0.041742917951751224,-0.012301996350288391,-0.1278499960899353,-0.023101440501022807,A
0.0,0.0,0.0,0.07850074768066406,-0.042785465717315674,-0.0278129814141721,0.1466098129749298,-0.15250837802886963,-0.03476959224281018,0.1895289123058319,-0.23737052083015442,-0.041910660820576595,0.23450326919555664,-0.2841750383377075,-0.044026301609846996,0.1250738799571991,-0.21864336729049683,-0.009748302767548012,0.14512959122657776,-0.28258827328681946,-0.0508651299351186,0.11299487948417664,-0.20506370067596436,-0.06763629745182698,0.09306859970092773,-0.14890754222869873,-0.06874399762091343,0.07554590702056885,-0.2306409478187561,-0.007887625502917217,0.09174656867980957,-0.29120856523513794,-0.059320041345927166,0.06685464084148407,-0.19512540102005005,-0.06660255919632618,0.055931493639945984,-0.12463420629501343,-0.0542864961498708,0.027415871620178223,-0.23307064175605774,-0.013382000284764217,0.03407379984855652,-0.25609904527664185,-0.06519536058840458,0.021825432777404785,-0.15211784839630127,-0.05696167181667988,0.020452141761779785,-0.08559638261795044,-0.03230990971860592,-0.019269511103630066,-0.23274743556976318,-0.02060838546094601,-0.007682383060455322,-0.25847554206848145,-0.05030398200688069,-0.012553304433822632,-0.18205872178077698,-0.04035101215777104,-0.011288851499557495,-0.13183802366256714,-0.02139101493594353,A
0.0,0.0,0.0,0.07779979705810547,-0.042649924755096436,-0.027552698160320688,0.14562514424324036,-0.15486836433410645,-0.03455393237879889,0.18736010789871216,-0.24039846658706665,-0.041670790294915605,0.23307648301124573,-0.2863854765892029,-0.04367757437637465,0.12556952238082886,-0.21844959259033203,-0.010682201365739274,0.14516618847846985,-0.28310781717300415,-0.052001284788161684,0.11270380020141602,-0.2043488621711731,-0.06793573720267432,0.0933120846748352,-0.14905411005020142,-0.06853348983338492,0.07544678449630737,-0.2299935221672058,-0.00915841793528216,0.09155678749084473,-0.2923319637775421,-0.06118868885448592,0.06566950678825378,-0.19301706552505493,-0.0675245247583689,0.05508586764335632,-0.12270420789718628,-0.054327449182778764,0.026837199926376343,-0.23144444823265076,-0.014891510250777173,0.03369215130805969,-0.2579425573348999,-0.06767728401234763,0.020736947655677795,-0.15197420120239258,-0.058102613667756486,0.01942884922027588,-0.08622026443481445,-0.032320788482934404,-0.020577669143676758,-0.2305765151977539,-0.022188028673440385,-0.009412020444869995,-0.2591562569141388,-0.05258337629845755,-0.01469433307647705,-0.18080180883407593,-0.04175224749258177,-0.013457566499710083,-0.13091200590133667,-0.022021493295937944,A
0.0,0.0,0.0,0.0764283835887909,-0.04101097583770752,-0.027760034731954875,0.14438509941101074,-0.1515534520149231,-0.034494586593837084,0.18714183568954468,-0.2366218864917755,-0.041184980727166476,0.23238009214401245,-0.2832794785499573,-0.04271167547199184,0.12576007843017578,-0.21380513906478882,-0.011088770187825503,0.1452924609184265,-0.2803063988685608,-0.05137006223890239,0.11105257272720337,-0.20277053117752075,-0.06652753085586482,0.0910540521144867,-0.14755314588546753,-0.06685425371620113,0.07603800296783447,-0.2258925437927246,-0.009105597927600684,0.09141308069229126,-0.2894458770751953,-0.06016504422518665,0.06435215473175049,-0.19195669889450073,-0.06591001183483058,0.05351783335208893,-0.12227010726928711,-0.05266401947233135,0.027518510818481445,-0.22803887724876404,-0.014308158613175692,0.03294193744659424,-0.2549892067909241,-0.06620149344894344,0.01929926872253418,-0.15024453401565552,-0.05649726123306209,0.018144071102142334,-0.08487635850906372,-0.031038206375569644,-0.019753262400627136,-0.22797831892967224,-0.021113528243631663,-0.010077044367790222,-0.2559545934200287,-0.05116552144977504,-0.016052797436714172,-0.17811572551727295,-0.04060470343324596,-0.01452597975730896,-0.12823283672332764,-0.02136452899071628,A
0.0,0.0,0.0,0.07691749930381775,-0.03986424207687378,-0.028890537974007202,0.14491969347000122,-0.15085744857788086,-0.03569555370188482,0.18731537461280823,-0.2375633418560028,-0.042358689886100365,0.2328963577747345,-0.2856375277042389,-0.043805972617633415,0.1260732114315033,-0.21613898873329163,-0.010481292326517178,0.14565452933311462,-0.2805192172527313,-0.05172122357464559,0.1117849051952362,-0.20399051904678345,-0.06763434125161893,0.09183171391487122,-0.14838337898254395,-0.0679560871241165,0.07633006572723389,-0.22822639346122742,-0.00815113721466787,0.09189552068710327,-0.28907012939453125,-0.059881326687104774,0.06507499516010284,-0.19296616315841675,-0.06642538024163969,0.054079264402389526,-0.12250739336013794,-0.053326849770314766,0.0282936692237854,-0.23105469346046448,-0.013406563494868351,0.03288187086582184,-0.2558087408542633,-0.06545699102855451,0.019796371459960938,-0.1523573398590088,-0.05700619978881605,0.019083857536315918,-0.08595478534698486,-0.03203909186697729,-0.01783868670463562,-0.2322486937046051,-0.020464676376946045,-0.008642494678497314,-0.26100975275039673,-0.04971073282933958,-0.01415926218032837,-0.18707230687141418,-0.0396900148508621,-0.012504220008850098,-0.1381930112838745,-0.020741802584893776,A
0.0,0.0,0.0,0.07670053839683533,-0.042305171489715576,-0.030024229151081272,0.14432212710380554,-0.1536344289779663,-0.03811493010528011,0.18838819861412048,-0.23887503147125244,-0.04576329008943958,0.23444822430610657,-0.28454113006591797,-0.048146652591299244,0.12262248992919922,-0.21510836482048035,-0.013487112310599514,0.14310073852539062,-0.27907949686050415,-0.05474482716329021,0.11125046014785767,-0.20146137475967407,-0.07065015153295917,0.09254112839698792,-0.14716202020645142,-0.07149893657572193,0.07278557121753693,-0.22760406136512756,-0.010803399209748932,0.09043040871620178,-0.28930312395095825,-0.0627784790218584,0.06530128419399261,-0.1920594573020935,-0.06936889008886737,0.054548293352127075,-0.12235891819000244,-0.05672011764056606,0.02435806393623352,-0.23014119267463684,-0.015530938816141315,0.032439544796943665,-0.2538619041442871,-0.06823832408792896,0.020064041018486023,-0.14859271049499512,-0.05932092161185665,0.01832720637321472,-0.08256667852401733,-0.0341968411327116,-0.022581487894058228,-0.23028358817100525,-0.02211366274661941,-0.011267036199569702,-0.25552356243133545,-0.05273935810930652,-0.015221372246742249,-0.17924293875694275,-0.04311712698347492,-0.013077735900878906,-0.13033777475357056,-0.024493301820825764,A
0.0,0.0,0.0,0.07735729217529297,-0.04301995038986206,-0.028248680849230823,0.14427906274795532,-0.15490812063217163,-0.03510011928216272,0.18730846047401428,-0.23865783214569092,-0.04182160096303278,0.2319759726524353,-0.28558027744293213,-0.043759113271391925,0.12419962882995605,-0.21663731336593628,-0.011756244209266242,0.1432412564754486,-0.2793523371219635,-0.050673721451914844,0.11048409342765808,-0.20121678709983826,-0.06560276644364649,0.09149888157844543,-0.14580035209655762,-0.06604889230862909,0.07345324754714966,-0.22904273867607117,-0.009072245192385253,0.08884561061859131,-0.2895064651966095,-0.05934273274675661,0.06343060731887817,-0.19168046116828918,-0.06575106279984766,0.052450552582740784,-0.12116611003875732,-0.0532794539822703,0.024288609623908997,-0.23056545853614807,-0.013344003912663993,0.030783459544181824,-0.2586934268474579,-0.06442863689795786,0.01957474648952484,-0.15326106548309326,-0.05608526440397554,0.018157050013542175,-0.08482992649078369,-0.03176554115549379,-0.023257389664649963,-0.23020729422569275,-0.019172122795737323,-0.012537136673927307,-0.25966838002204895,-0.0497251172556048,-0.01616799831390381,-0.1822216808795929,-0.04053990738526636,-0.014047414064407349,-0.13037216663360596,-0.02218709709183031,A
0.0,0.0,0.0,0.0781068205833435,-0.040797412395477295,-0.029801767828132597,0.1467788815498352,-0.15363389253616333,-0.036591619761850325,0.18936753273010254,-0.23988303542137146,-0.042840503664876906,0.2335856556892395,-0.2863890528678894,-0.04406310296263882,0.12426859140396118,-0.21654221415519714,-0.012107035653855291,0.14427834749221802,-0.27892613410949707,-0.05161928063836285,0.11027845740318298,-0.20040437579154968,-0.06691867163982579,0.0903313159942627,-0.14651423692703247,-0.06771321645584294,0.0745316743850708,-0.22932901978492737,-0.008672574112381426,0.09199294447898865,-0.2903922498226166,-0.0597889204939861,0.06525851786136627,-0.19459575414657593,-0.06684535792675206,0.05287922918796539,-0.12616842985153198,-0.05457699722256848,0.026373594999313354,-0.23151710629463196,-0.01240978161450812,0.03294596076011658,-0.2574921250343323,-0.06439410945978352,0.020778030157089233,-0.1523614525794983,-0.05649802139606663,0.01887167990207672,-0.08521056175231934,-0.03224105438795277,-0.0201282799243927,-0.23195180296897888,-0.017863296481039015,-0.010263979434967041,-0.2566104233264923,-0.04902819222417065,-0.014183878898620605,-0.1789417862892151,-0.04055947488751599,-0.011563107371330261,-0.12839901447296143,-0.022628114136125532,A
0.0,0.0,0.0,0.07518976926803589,-0.03958803415298462,-0.029125424625618734,0.1436733603477478,-0.15257126092910767,-0.03570001065943984,0.18752670288085938,-0.2385348081588745,-0.04162589326713828,0.23181015253067017,-0.2861664295196533,-0.042334596218807974,0.12421518564224243,-0.2143409550189972,-0.013084633799536505,0.14476174116134644,-0.2796369194984436,-0.0517148064098194,0.11050605773925781,-0.2021699845790863,-0.06596832215998916,0.09024104475975037,-0.1480129361152649,-0.0660682344457939,0.0746040940284729,-0.22691109776496887,-0.010056496190173903,0.0911216139793396,-0.2917758822441101,-0.059394402953131475,0.06516821682453156,-0.19751596450805664,-0.0652433136126831,0.05365477502346039,-0.1294686198234558,-0.05261312291239051,0.025998592376708984,-0.22938767075538635,-0.01402249146465806,0.03155505657196045,-0.25643429160118103,-0.06437110394452361,0.020102322101593018,-0.15196597576141357,-0.05562637239907531,0.0188998281955719,-0.08612823486328125,-0.03139570221517829,-0.020722657442092896,-0.23030027747154236,-0.019703073950751104,-0.011234641075134277,-0.2571929693222046,-0.04939867794726638,-0.015154436230659485,-0.1804892122745514,-0.03986922890160827,-0.01287570595741272,-0.1308985948562622,-0.021668566914541998,A
0.0,0.0,0.0,0.07713215053081512,-0.043903350830078125,-0.02776663949961744,0.1437114030122757,-0.1560019850730896,-0.03503385013218008,0.1857636421918869,-0.24019253253936768,-0.042358489839983804,0.2302560955286026,-0.2871156334877014,-0.04506381800646864,0.12093870341777802,-0.2173742949962616,-0.012384693271172864,0.14204944670200348,-0.2787489891052246,-0.052386732904864175,0.11070598661899567,-0.20320439338684082,-0.0689480138408669,0.09062819182872772,-0.14710617065429688,-0.07044040983791433,0.07054270803928375,-0.22937169671058655,-0.010510416834307534,0.08876536786556244,-0.2869139313697815,-0.06104274666185461,0.06411683559417725,-0.1922565996646881,-0.0684939009534844,0.05242620408535004,-0.1201215386390686,-0.05685011497016035,0.021841734647750854,-0.23123717308044434,-0.015605785085512025,0.03172506392002106,-0.2530454993247986,-0.06572384959335409,0.02034960687160492,-0.15151125192642212,-0.057715268938494546,0.018235892057418823,-0.08421415090560913,-0.03402306339020811,-0.02533198893070221,-0.23039808869361877,-0.022455705462647302,-0.01220276951789856,-0.2542879283428192,-0.05146119570608221,-0.015962526202201843,-0.17958509922027588,-0.04194060540075384,-0.014478996396064758,-0.12977242469787598,-0.023785397543264253,A
